Pt,T,Vf,Im,Vu,Pwr,Sig,Ach,IERange,Over
2183,109.2,0.741857,-0.0548354,0.0,-0.04068,0.274637,-8.36686e-05,11,...........
2184,109.25,0.741807,-0.0548622,0.0,-0.0406972,0.274762,-7.70001e-05,11,...........
2185,109.3,0.741758,-0.0548846,0.0,-0.0407111,0.274888,-8.40021e-05,11,...........
2186,109.35,0.741715,-0.0549092,0.0,-0.040727,0.275012,-7.80004e-05,11,...........
2187,109.4,0.741666,-0.0549354,0.0,-0.0407437,0.275137,-8.73363e-05,11,...........
2188,109.45,0.741623,-0.0549619,0.0,-0.040761,0.275263,-8.73363e-05,11,...........
2189,109.5,0.741569,-0.0549857,0.0,-0.0407757,0.275387,-8.867e-05,11,...........
2190,109.55,0.741524,-0.0550096,0.0,-0.040791,0.275512,-8.53358e-05,11,...........
2191,109.6,0.741472,-0.0550349,0.0,-0.0408068,0.275638,-8.16681e-05,11,...........
2192,109.65,0.741432,-0.0550613,0.0,-0.0408242,0.275762,-8.76697e-05,11,...........
2193,109.7,0.741377,-0.0550879,0.0,-0.0408409,0.275887,-8.20015e-05,11,...........
2194,109.75,0.741328,-0.055112,0.0,-0.0408561,0.276012,-7.26656e-05,11,...........
2195,109.8,0.741291,-0.0551366,0.0,-0.0408722,0.276138,-8.90035e-05,11,...........
2196,109.85,0.741246,-0.0551612,0.0,-0.040888,0.276262,-8.10012e-05,11,...........
2197,109.9,0.741197,-0.055184,0.0,-0.0409022,0.276387,-8.73363e-05,11,...........
2198,109.95,0.741148,-0.0552086,0.0,-0.0409178,0.276513,-8.20015e-05,11,...........
2199,110.0,0.741097,-0.0552352,0.0,-0.0409347,0.276637,-9.26712e-05,11,...........
2200,110.05,0.741051,-0.0552616,0.0,-0.0409517,0.276775,-8.43355e-05,11,...........
2201,110.1,0.741001,-0.0552893,0.0,-0.0409694,0.2769,-7.63332e-05,11,...........
2202,110.15,0.740951,-0.0553104,0.0,-0.0409822,0.277025,-7.80004e-05,11,...........
2203,110.2,0.74091,-0.0553368,0.0,-0.0409996,0.27715,-8.60026e-05,11,...........
2204,110.25,0.74086,-0.0553647,0.0,-0.0410175,0.277275,-8.13346e-05,11,...........
2205,110.3,0.740808,-0.0553904,0.0,-0.0410336,0.2774,-8.00009e-05,11,...........
2206,110.35,0.74076,-0.0554118,0.0,-0.0410469,0.277525,-8.06678e-05,11,...........
2207,110.4,0.740712,-0.0554365,0.0,-0.0410625,0.27765,-7.96675e-05,11,...........
2208,110.45,0.74067,-0.0554626,0.0,-0.0410795,0.277775,-8.60026e-05,11,...........
2209,110.5,0.74062,-0.0554881,0.0,-0.0410956,0.2779,-8.66695e-05,11,...........
2210,110.55,0.740579,-0.055509,0.0,-0.0411088,0.278025,-9.50051e-05,11,...........
2211,110.6,0.740525,-0.0555348,0.0,-0.0411249,0.27815,-8.56692e-05,11,...........
2212,110.65,0.74048,-0.0555598,0.0,-0.0411409,0.278275,-7.7667e-05,11,...........
2213,110.7,0.740427,-0.0555848,0.0,-0.0411565,0.2784,-9.23377e-05,11,...........
2214,110.75,0.740379,-0.0556102,0.0,-0.0411727,0.278525,-7.83338e-05,11,...........
2215,110.8,0.740331,-0.0556374,0.0,-0.0411901,0.27865,-8.26683e-05,11,...........
2216,110.85,0.740291,-0.055663,0.0,-0.0412069,0.278775,-8.6336e-05,11,...........
2217,110.9,0.740239,-0.0556863,0.0,-0.0412212,0.2789,-8.50023e-05,11,...........
2218,110.95,0.740186,-0.0557132,0.0,-0.0412381,0.279025,-8.66695e-05,11,...........
2219,111.0,0.74014,-0.0557383,0.0,-0.0412542,0.27915,-9.00037e-05,11,...........
2220,111.05,0.740093,-0.0557592,0.0,-0.041267,0.279275,-7.7667e-05,11,...........
2221,111.1,0.740043,-0.0557873,0.0,-0.041285,0.2794,-8.96703e-05,11,...........
2222,111.15,0.739998,-0.0558121,0.0,-0.0413008,0.279525,-8.36686e-05,11,...........
2223,111.2,0.739948,-0.0558357,0.0,-0.0413155,0.27965,-8.80032e-05,11,...........
2224,111.25,0.739894,-0.0558607,0.0,-0.041331,0.279775,-8.76697e-05,11,...........
2225,111.3,0.739848,-0.055885,0.0,-0.0413464,0.2799,-8.6336e-05,11,...........
2226,111.35,0.739796,-0.055911,0.0,-0.0413627,0.280025,-9.16709e-05,11,...........
2227,111.4,0.739754,-0.0559357,0.0,-0.0413786,0.28015,-8.76698e-05,11,...........
2228,111.45,0.739702,-0.0559579,0.0,-0.0413922,0.280275,-8.33352e-05,11,...........
2229,111.5,0.739654,-0.0559861,0.0,-0.0414103,0.2804,-8.26684e-05,11,...........
2230,111.55,0.739602,-0.0560084,0.0,-0.0414239,0.280525,-8.10012e-05,11,...........
2231,111.6,0.739559,-0.0560327,0.0,-0.0414394,0.28065,-8.10012e-05,11,...........
2232,111.65,0.739504,-0.0560603,0.0,-0.0414568,0.280775,-7.70001e-05,11,...........
2233,111.7,0.739456,-0.0560859,0.0,-0.0414731,0.2809,-7.43327e-05,11,...........
2234,111.75,0.739407,-0.0561128,0.0,-0.0414902,0.281037,-8.6336e-05,11,...........
2235,111.8,0.739358,-0.0561368,0.0,-0.0415052,0.281163,-7.66667e-05,11,...........
2236,111.85,0.739314,-0.056159,0.0,-0.0415192,0.281287,-8.06678e-05,11,...........
2237,111.9,0.739261,-0.0561841,0.0,-0.0415347,0.281412,-8.73363e-05,11,...........
2238,111.95,0.73922,-0.0562077,0.0,-0.0415499,0.281538,-8.10012e-05,11,...........
2239,112.0,0.739159,-0.0562355,0.0,-0.041567,0.281662,-7.96675e-05,11,...........
2240,112.05,0.739113,-0.0562624,0.0,-0.0415843,0.281787,-8.20015e-05,11,...........
2241,112.1,0.739066,-0.0562904,0.0,-0.0416023,0.281913,-8.56692e-05,11,...........
2242,112.15,0.739017,-0.0563114,0.0,-0.0416151,0.282037,-8.33352e-05,11,...........
2243,112.2,0.738969,-0.056337,0.0,-0.0416313,0.282162,-8.10012e-05,11,...........
2244,112.25,0.738927,-0.0563622,0.0,-0.0416475,0.282287,-8.00009e-05,11,...........
2245,112.3,0.738872,-0.0563853,0.0,-0.0416615,0.282412,-8.56692e-05,11,...........
2246,112.35,0.738819,-0.056414,0.0,-0.0416797,0.282537,-7.33324e-05,11,...........
2247,112.4,0.738771,-0.0564377,0.0,-0.0416946,0.282662,-7.59998e-05,11,...........
2248,112.45,0.738719,-0.0564619,0.0,-0.0417095,0.282788,-8.73363e-05,11,...........
2249,112.5,0.738674,-0.0564884,0.0,-0.0417265,0.282912,-8.16681e-05,11,...........
2250,112.55,0.738626,-0.0565136,0.0,-0.0417425,0.283037,-7.59998e-05,11,...........
2251,112.6,0.738568,-0.0565371,0.0,-0.0417565,0.283163,-8.23349e-05,11,...........
2252,112.65,0.738524,-0.0565612,0.0,-0.0417718,0.283287,-7.63333e-05,11,...........
2253,112.7,0.738476,-0.0565898,0.0,-0.0417902,0.283412,-7.46661e-05,11,...........
2254,112.75,0.738423,-0.0566135,0.0,-0.0418047,0.283538,-8.03344e-05,11,...........
2255,112.8,0.73837,-0.0566391,0.0,-0.0418207,0.283662,-7.56664e-05,11,...........
2256,112.85,0.738326,-0.0566669,0.0,-0.0418386,0.283787,-8.20015e-05,11,...........
2257,112.9,0.738275,-0.0566865,0.0,-0.0418502,0.283912,-8.80032e-05,11,...........
2258,112.95,0.738223,-0.0567147,0.0,-0.0418681,0.284038,-8.23349e-05,11,...........
2259,113.0,0.738175,-0.0567385,0.0,-0.0418829,0.284162,-8.16681e-05,11,...........
2260,113.05,0.73813,-0.0567613,0.0,-0.0418972,0.284287,-8.00009e-05,11,...........
2261,113.1,0.738078,-0.0567902,0.0,-0.0419156,0.284413,-8.26684e-05,11,...........
2262,113.15,0.73803,-0.0568164,0.0,-0.0419322,0.284537,-8.16681e-05,11,...........
2263,113.2,0.737973,-0.0568389,0.0,-0.0419456,0.284662,-8.23349e-05,11,...........
2264,113.25,0.737927,-0.0568635,0.0,-0.0419611,0.284788,-8.26684e-05,11,...........
2265,113.3,0.737881,-0.056889,0.0,-0.0419773,0.284912,-7.90007e-05,11,...........
2266,113.35,0.737824,-0.0569107,0.0,-0.0419901,0.285037,-9.03372e-05,11,...........
2267,113.4,0.737776,-0.0569413,0.0,-0.0420099,0.285162,-8.96703e-05,11,...........
2268,113.45,0.737725,-0.0569678,0.0,-0.0420265,0.2853,-9.23377e-05,11,...........
2269,113.5,0.737672,-0.0569859,0.0,-0.0420369,0.285425,-8.56692e-05,11,...........
2270,113.55,0.737622,-0.0570128,0.0,-0.0420539,0.28555,-7.66667e-05,11,...........
2271,113.6,0.737575,-0.0570423,0.0,-0.042073,0.285675,-8.20015e-05,11,...........
2272,113.65,0.737524,-0.0570641,0.0,-0.0420862,0.2858,-7.66667e-05,11,...........
2273,113.7,0.737475,-0.0570934,0.0,-0.0421049,0.285925,-8.03344e-05,11,...........
2274,113.75,0.737429,-0.0571181,0.0,-0.0421205,0.28605,-8.53358e-05,11,...........
2275,113.8,0.737373,-0.0571435,0.0,-0.0421361,0.286175,-7.70001e-05,11,...........
2276,113.85,0.737323,-0.0571698,0.0,-0.0421526,0.2863,-7.83338e-05,11,...........
2277,113.9,0.737274,-0.0571939,0.0,-0.0421676,0.286425,-7.0665e-05,11,...........
2278,113.95,0.737221,-0.0572154,0.0,-0.0421804,0.28655,-8.43355e-05,11,...........
2279,114.0,0.737172,-0.0572397,0.0,-0.0421955,0.286675,-7.59998e-05,11,...........
2280,114.05,0.737118,-0.0572663,0.0,-0.0422121,0.2868,-7.66667e-05,11,...........
2281,114.1,0.737067,-0.0572905,0.0,-0.0422269,0.286925,-7.36658e-05,11,...........
2282,114.15,0.737019,-0.0573176,0.0,-0.0422441,0.28705,-8.46689e-05,11,...........
2283,114.2,0.736968,-0.0573421,0.0,-0.0422593,0.287175,-7.0665e-05,11,...........
2284,114.25,0.736915,-0.0573633,0.0,-0.0422719,0.2873,-8.6336e-05,11,...........
2285,114.3,0.736872,-0.0573896,0.0,-0.0422888,0.287425,-8.40021e-05,11,...........
2286,114.35,0.736819,-0.0574107,0.0,-0.0423013,0.28755,-7.66667e-05,11,...........
2287,114.4,0.736773,-0.0574349,0.0,-0.0423165,0.287675,-7.96675e-05,11,...........
2288,114.45,0.736717,-0.0574615,0.0,-0.0423329,0.2878,-8.40021e-05,11,...........
2289,114.5,0.73667,-0.0574869,0.0,-0.0423489,0.287925,-7.23321e-05,11,...........
2290,114.55,0.736614,-0.0575118,0.0,-0.0423639,0.28805,-7.70001e-05,11,...........
2291,114.6,0.736563,-0.0575382,0.0,-0.0423805,0.288175,-8.83366e-05,11,...........
2292,114.65,0.736518,-0.0575621,0.0,-0.0423955,0.2883,-8.33352e-05,11,...........
2293,114.7,0.736466,-0.0575856,0.0,-0.0424098,0.288425,-8.10012e-05,11,...........
2294,114.75,0.736405,-0.0576145,0.0,-0.0424277,0.28855,-8.10012e-05,11,...........
2295,114.8,0.736356,-0.0576374,0.0,-0.0424417,0.288675,-7.93341e-05,11,...........
2296,114.85,0.736304,-0.0576647,0.0,-0.0424588,0.2888,-7.73335e-05,11,...........
2297,114.9,0.736254,-0.0576896,0.0,-0.0424742,0.288925,-7.96675e-05,11,...........
2298,114.95,0.736204,-0.0577122,0.0,-0.042488,0.28905,-8.70029e-05,11,...........
2299,115.0,0.736151,-0.0577383,0.0,-0.042504,0.289175,-7.90007e-05,11,...........
2300,115.05,0.7361,-0.0577619,0.0,-0.0425185,0.2893,-8.03344e-05,11,...........
2301,115.1,0.736058,-0.0577847,0.0,-0.0425329,0.289425,-8.53358e-05,11,...........
2302,115.15,0.735999,-0.0578142,0.0,-0.0425512,0.289562,-9.23377e-05,11,...........
2303,115.2,0.735947,-0.0578392,0.0,-0.0425666,0.289687,-8.00009e-05,11,...........
2304,115.25,0.735894,-0.0578674,0.0,-0.0425843,0.289813,-8.46689e-05,11,...........
2305,115.3,0.73584,-0.0578908,0.0,-0.0425984,0.289937,-8.03344e-05,11,...........
2306,115.35,0.735792,-0.0579164,0.0,-0.0426144,0.290062,-8.33352e-05,11,...........
2307,115.4,0.735738,-0.0579409,0.0,-0.0426293,0.290187,-8.13346e-05,11,...........
2308,115.45,0.73569,-0.0579623,0.0,-0.0426422,0.290312,-8.03344e-05,11,...........
2309,115.5,0.735633,-0.0579896,0.0,-0.0426591,0.290437,-8.40021e-05,11,...........
2310,115.55,0.73558,-0.0580153,0.0,-0.0426749,0.290562,-7.73335e-05,11,...........
2311,115.6,0.735533,-0.058036,0.0,-0.0426874,0.290688,-8.6336e-05,11,...........
2312,115.65,0.735481,-0.0580601,0.0,-0.042702,0.290812,-8.6336e-05,11,...........
2313,115.7,0.735425,-0.058088,0.0,-0.0427194,0.290937,-8.10012e-05,11,...........
2314,115.75,0.735372,-0.0581145,0.0,-0.0427358,0.291063,-7.80004e-05,11,...........
2315,115.8,0.73533,-0.058138,0.0,-0.0427506,0.291187,-7.39993e-05,11,...........
2316,115.85,0.73527,-0.0581628,0.0,-0.0427654,0.291312,-7.83338e-05,11,...........
2317,115.9,0.735218,-0.0581895,0.0,-0.042782,0.291438,-7.23321e-05,11,...........
2318,115.95,0.735167,-0.0582152,0.0,-0.0427979,0.291562,-8.43355e-05,11,...........
2319,116.0,0.735112,-0.0582404,0.0,-0.0428132,0.291687,-8.23349e-05,11,...........
2320,116.05,0.735059,-0.0582646,0.0,-0.0428279,0.291812,-7.93341e-05,11,...........
2321,116.1,0.735011,-0.0582915,0.0,-0.0428449,0.291938,-7.43327e-05,11,...........
2322,116.15,0.73496,-0.0583167,0.0,-0.0428605,0.292062,-8.40021e-05,11,...........
2323,116.2,0.734906,-0.0583406,0.0,-0.0428748,0.292187,-7.83338e-05,11,...........
2324,116.25,0.734851,-0.0583649,0.0,-0.0428895,0.292313,-9.00037e-05,11,...........
2325,116.3,0.734804,-0.0583934,0.0,-0.0429077,0.292437,-7.93341e-05,11,...........
2326,116.35,0.73475,-0.0584176,0.0,-0.0429223,0.292562,-8.03344e-05,11,...........
2327,116.4,0.734692,-0.0584413,0.0,-0.0429364,0.292688,-8.30018e-05,11,...........
2328,116.45,0.734636,-0.0584648,0.0,-0.0429504,0.292812,-8.56692e-05,11,...........
2329,116.5,0.734592,-0.058491,0.0,-0.042967,0.292937,-8.33352e-05,11,...........
2330,116.55,0.734537,-0.0585166,0.0,-0.0429826,0.293062,-7.93341e-05,11,...........
2331,116.6,0.734483,-0.0585399,0.0,-0.0429965,0.293187,-7.70001e-05,11,...........
2332,116.65,0.734434,-0.0585659,0.0,-0.0430127,0.293312,-8.40021e-05,11,...........
2333,116.7,0.734385,-0.0585906,0.0,-0.043028,0.293437,-8.23349e-05,11,...........
2334,116.75,0.734332,-0.0586181,0.0,-0.0430452,0.293563,-8.16681e-05,11,...........
2335,116.8,0.734272,-0.0586415,0.0,-0.0430588,0.293687,-7.66667e-05,11,...........
2336,116.85,0.734218,-0.0586667,0.0,-0.0430741,0.293825,-8.20015e-05,11,...........
2337,116.9,0.734168,-0.0586954,0.0,-0.0430923,0.29395,-8.30018e-05,11,...........
2338,116.95,0.734117,-0.0587181,0.0,-0.043106,0.294075,-8.83366e-05,11,...........
2339,117.0,0.734058,-0.0587414,0.0,-0.0431196,0.2942,-8.53358e-05,11,...........
2340,117.05,0.734007,-0.058768,0.0,-0.0431361,0.294325,-7.46661e-05,11,...........
2341,117.1,0.733955,-0.0587917,0.0,-0.0431505,0.29445,-7.73335e-05,11,...........
2342,117.15,0.733905,-0.0588185,0.0,-0.0431672,0.294575,-8.36686e-05,11,...........
2343,117.2,0.733853,-0.0588454,0.0,-0.0431839,0.2947,-8.53358e-05,11,...........
2344,117.25,0.7338,-0.0588676,0.0,-0.043197,0.294825,-8.56692e-05,11,...........
2345,117.3,0.733746,-0.0588926,0.0,-0.0432122,0.29495,-8.53358e-05,11,...........
2346,117.35,0.733688,-0.0589198,0.0,-0.0432287,0.295075,-7.5333e-05,11,...........
2347,117.4,0.733642,-0.0589398,0.0,-0.0432407,0.2952,-8.43355e-05,11,...........
2348,117.45,0.733588,-0.0589667,0.0,-0.0432573,0.295325,-7.56664e-05,11,...........
2349,117.5,0.733532,-0.0589944,0.0,-0.0432743,0.29545,-7.93341e-05,11,...........
2350,117.55,0.733478,-0.0590164,0.0,-0.0432872,0.295575,-9.43383e-05,11,...........
2351,117.6,0.733432,-0.0590416,0.0,-0.043303,0.2957,-9.36714e-05,11,...........
2352,117.65,0.733371,-0.0590688,0.0,-0.0433193,0.295825,-8.16681e-05,11,...........
2353,117.7,0.733323,-0.0590918,0.0,-0.0433334,0.29595,-7.80004e-05,11,...........
2354,117.75,0.733266,-0.059118,0.0,-0.0433492,0.296075,-8.73363e-05,11,...........
2355,117.8,0.733209,-0.0591415,0.0,-0.0433631,0.2962,-8.36686e-05,11,...........
2356,117.85,0.733158,-0.0591687,0.0,-0.04338,0.296325,-7.86672e-05,11,...........
2357,117.9,0.733107,-0.0591963,0.0,-0.0433972,0.29645,-9.13374e-05,11,...........
2358,117.95,0.733049,-0.0592168,0.0,-0.0434088,0.296575,-8.36686e-05,11,...........
2359,118.0,0.732996,-0.0592425,0.0,-0.0434245,0.2967,-8.00009e-05,11,...........
2360,118.05,0.732943,-0.0592648,0.0,-0.0434377,0.296825,-8.23349e-05,11,...........
2361,118.1,0.732892,-0.0592932,0.0,-0.0434555,0.29695,-7.56664e-05,11,...........
2362,118.15,0.732837,-0.059316,0.0,-0.0434689,0.297075,-7.83338e-05,11,...........
2363,118.2,0.732781,-0.0593415,0.0,-0.0434844,0.2972,-7.2999e-05,11,...........
2364,118.25,0.732725,-0.0593642,0.0,-0.0434976,0.297325,-7.16653e-05,11,...........
2365,118.3,0.73267,-0.059392,0.0,-0.0435148,0.29745,-8.36686e-05,11,...........
2366,118.35,0.73262,-0.0594188,0.0,-0.0435314,0.297575,-8.06678e-05,11,...........
2367,118.4,0.732561,-0.0594427,0.0,-0.0435455,0.2977,-8.26684e-05,11,...........
2368,118.45,0.732508,-0.0594687,0.0,-0.0435614,0.297825,-7.73335e-05,11,...........
2369,118.5,0.732456,-0.059493,0.0,-0.043576,0.29795,-8.36686e-05,11,...........
2370,118.55,0.732399,-0.0595214,0.0,-0.0435934,0.298087,-7.49995e-05,11,...........
2371,118.6,0.732343,-0.0595459,0.0,-0.043608,0.298212,-7.2999e-05,11,...........
2372,118.65,0.732287,-0.0595721,0.0,-0.0436239,0.298337,-8.6336e-05,11,...........
2373,118.7,0.732232,-0.0595944,0.0,-0.0436369,0.298462,-8.00009e-05,11,...........
2374,118.75,0.73218,-0.059619,0.0,-0.0436518,0.298588,-8.03344e-05,11,...........
2375,118.8,0.732127,-0.059644,0.0,-0.043667,0.298712,-8.56692e-05,11,...........
2376,118.85,0.732075,-0.059664,0.0,-0.0436785,0.298837,-7.63333e-05,11,...........
2377,118.9,0.732018,-0.0596898,0.0,-0.043694,0.298963,-8.26684e-05,11,...........
2378,118.95,0.731966,-0.0597192,0.0,-0.0437125,0.299087,-7.7667e-05,11,...........
2379,119.0,0.731907,-0.0597424,0.0,-0.0437259,0.299212,-8.76698e-05,11,...........
2380,119.05,0.731857,-0.0597657,0.0,-0.0437399,0.299338,-8.73363e-05,11,...........
2381,119.1,0.731802,-0.0597908,0.0,-0.0437551,0.299462,-8.70029e-05,11,...........
2382,119.15,0.731742,-0.0598194,0.0,-0.0437724,0.299587,-7.70001e-05,11,...........
2383,119.2,0.731689,-0.0598424,0.0,-0.043786,0.299712,-8.43355e-05,11,...........
2384,119.25,0.731634,-0.0598696,0.0,-0.0438026,0.299837,-8.36686e-05,11,...........
2385,119.3,0.731579,-0.059895,0.0,-0.0438179,0.299962,-7.2999e-05,11,...........
2386,119.35,0.731522,-0.0599259,0.0,-0.0438371,0.300087,-7.73335e-05,11,...........
2387,119.4,0.731469,-0.0599442,0.0,-0.0438473,0.300213,-8.83366e-05,11,...........
2388,119.45,0.731409,-0.0599711,0.0,-0.0438634,0.300337,-7.2999e-05,11,...........
2389,119.5,0.73136,-0.0599952,0.0,-0.0438781,0.300462,-7.96675e-05,11,...........
2390,119.55,0.731306,-0.0600196,0.0,-0.0438927,0.300588,-7.73335e-05,11,...........
2391,119.6,0.731244,-0.0600443,0.0,-0.043907,0.300712,-8.13346e-05,11,...........
2392,119.65,0.731187,-0.0600692,0.0,-0.0439218,0.300837,-8.66695e-05,11,...........
2393,119.7,0.731132,-0.0600949,0.0,-0.0439373,0.300962,-7.83338e-05,11,...........
2394,119.75,0.731086,-0.06012,0.0,-0.0439529,0.301087,-7.5333e-05,11,...........
2395,119.8,0.731025,-0.0601468,0.0,-0.0439688,0.301212,-9.1004e-05,11,...........
2396,119.85,0.730976,-0.0601669,0.0,-0.0439806,0.301337,-8.66695e-05,11,...........
2397,119.9,0.73092,-0.0601922,0.0,-0.0439957,0.301463,-8.10012e-05,11,...........
2398,119.95,0.730862,-0.0602157,0.0,-0.0440094,0.301587,-9.16709e-05,11,...........
2399,120.0,0.730806,-0.0602447,0.0,-0.0440272,0.301712,-7.43327e-05,11,...........
2400,120.05,0.730754,-0.0602679,0.0,-0.044041,0.301838,-9.60054e-05,11,...........
2401,120.1,0.730692,-0.0602912,0.0,-0.0440543,0.301962,-8.40021e-05,11,...........
2402,120.15,0.730629,-0.0603164,0.0,-0.0440689,0.302087,-9.03372e-05,11,...........
2403,120.2,0.730583,-0.0603388,0.0,-0.0440825,0.302213,-8.40021e-05,11,...........
2404,120.25,0.730524,-0.0603689,0.0,-0.044101,0.30235,-8.36686e-05,11,...........
2405,120.3,0.730469,-0.0603925,0.0,-0.0441148,0.302475,-8.60026e-05,11,...........
2406,120.35,0.730418,-0.0604142,0.0,-0.0441276,0.3026,-8.43355e-05,11,...........
2407,120.4,0.730358,-0.0604444,0.0,-0.0441461,0.302725,-7.56664e-05,11,...........
2408,120.45,0.7303,-0.0604668,0.0,-0.0441589,0.30285,-7.36658e-05,11,...........
2409,120.5,0.730246,-0.0604942,0.0,-0.0441756,0.302975,-8.03344e-05,11,...........
2410,120.55,0.730187,-0.0605129,0.0,-0.0441857,0.3031,-7.49995e-05,11,...........
2411,120.6,0.730128,-0.0605413,0.0,-0.0442029,0.303225,-8.16681e-05,11,...........
2412,120.65,0.73007,-0.0605667,0.0,-0.044218,0.30335,-8.83366e-05,11,...........
2413,120.7,0.73002,-0.0605927,0.0,-0.0442339,0.303475,-8.50023e-05,11,...........
2414,120.75,0.729961,-0.0606161,0.0,-0.0442474,0.3036,-8.50023e-05,11,...........
2415,120.8,0.729903,-0.0606402,0.0,-0.0442615,0.303725,-8.43355e-05,11,...........
2416,120.85,0.729846,-0.0606668,0.0,-0.0442774,0.30385,-7.90007e-05,11,...........
2417,120.9,0.729791,-0.060691,0.0,-0.0442917,0.303975,-8.6336e-05,11,...........
2418,120.95,0.729734,-0.0607157,0.0,-0.0443063,0.3041,-7.7667e-05,11,...........
2419,121.0,0.72968,-0.0607428,0.0,-0.0443228,0.304225,-8.03344e-05,11,...........
2420,121.05,0.72962,-0.0607675,0.0,-0.0443372,0.30435,-8.40021e-05,11,...........
2421,121.1,0.729556,-0.0607977,0.0,-0.0443553,0.304475,-7.59998e-05,11,...........
2422,121.15,0.729507,-0.0608179,0.0,-0.0443671,0.3046,-9.16709e-05,11,...........
2423,121.2,0.729446,-0.0608418,0.0,-0.0443808,0.304725,-7.49995e-05,11,...........
2424,121.25,0.729386,-0.0608685,0.0,-0.0443966,0.30485,-8.80032e-05,11,...........
2425,121.3,0.729321,-0.0608933,0.0,-0.0444108,0.304975,-8.60026e-05,11,...........
2426,121.35,0.729257,-0.0609195,0.0,-0.044426,0.3051,-8.6336e-05,11,...........
2427,121.4,0.7292,-0.060947,0.0,-0.0444426,0.305225,-8.80032e-05,11,...........
2428,121.45,0.729142,-0.060968,0.0,-0.0444543,0.30535,-8.43355e-05,11,...........
2429,121.5,0.729081,-0.0609911,0.0,-0.0444674,0.305475,-9.16709e-05,11,...........
2430,121.55,0.729019,-0.0610182,0.0,-0.0444835,0.3056,-8.70029e-05,11,...........
2431,121.6,0.728955,-0.0610435,0.0,-0.044498,0.305725,-8.56692e-05,11,...........
2432,121.65,0.728897,-0.0610707,0.0,-0.0445143,0.30585,-8.23349e-05,11,...........
2433,121.7,0.728843,-0.0610936,0.0,-0.0445276,0.305975,-8.20015e-05,11,...........
2434,121.75,0.728773,-0.0611156,0.0,-0.0445394,0.3061,-8.00009e-05,11,...........
2435,121.8,0.728716,-0.0611454,0.0,-0.0445576,0.306225,-7.93341e-05,11,...........
2436,121.85,0.728654,-0.0611675,0.0,-0.04457,0.30635,-8.23349e-05,11,...........
2437,121.9,0.728599,-0.061191,0.0,-0.0445837,0.306475,-7.90007e-05,11,...........
2438,121.95,0.728532,-0.0612183,0.0,-0.0445994,0.306612,-7.63333e-05,11,...........
2439,122.0,0.728473,-0.0612442,0.0,-0.0446148,0.306737,-7.39993e-05,11,...........
2440,122.05,0.728414,-0.0612676,0.0,-0.0446282,0.306863,-7.80004e-05,11,...........
2441,122.1,0.728356,-0.0612951,0.0,-0.0446447,0.306987,-8.10012e-05,11,...........
2442,122.15,0.728287,-0.0613214,0.0,-0.0446596,0.307112,-8.13346e-05,11,...........
